Enrollment_ID,Name,Department,Email,Attendance,Mock_Status,Mock_Score,CGPA,Internships,Projects,Aptitude_Score,Communication_Score,Placed
90000946,Arjun Verma,DS,arjun.verma@gmail.com,65,Absent,0,7.42,3,5,58.18,41.32,Placed
90000947,Rahul Gupta,DS,rahul.gupta@gmail.com,78,Present,87.28,8.78,1,3,55.58,72.72,Placed
90000948,Amit Singh,CSE,amit.singh@gmail.com,97,Present,59.9,8.02,3,3,61.29,84.9,Placed
90000949,Neha Sharma,AIML,neha.sharma@gmail.com,78,Absent,0,8.5,1,5,58.8,84.64,Placed
90000950,Riya Mehta,AIML,riya.mehta@gmail.com,69,Present,51.17,7.81,2,3,61.2,54.85,Not Placed
90000951,Sneha Patel,CSE,sneha.patel@gmail.com,92,Present,81.85,7.51,3,1,82.68,93.34,Not Placed
90000952,Arjun Patel,CSE,arjun.patel@gmail.com,66,Present,73.48,6.65,1,5,52.84,72.66,Placed
90000953,Sneha Gupta,CSIT,sneha.gupta@gmail.com,60,Present,51.78,6.7,3,5,90.23,52.5,Placed
90000954,Amit Gupta,AIML,amit.gupta@gmail.com,72,Present,65.92,7.63,0,2,76.42,50.81,Placed
90000955,Rahul Verma,IT,rahul.verma@gmail.com,74,Present,62.71,8.91,0,2,66.31,92.65,Placed
90000956,Amit Kumar,IT,amit.kumar@gmail.com,64,Present,59.97,8.43,0,1,81.96,86.27,Not Placed
90000957,Vikram Yadav,DS,vikram.yadav@gmail.com,62,Present,40.58,6.79,3,5,84.27,54.94,Placed
90000958,Anjali Jain,AIML,anjali.jain@gmail.com,60,Absent,0,9.39,0,3,88.96,56.35,Placed
90000959,Riya Mehta,CSIT,riya.mehta@gmail.com,71,Absent,0,8.3,1,2,40.8,93.14,Not Placed
90000960,Pooja Sharma,IT,pooja.sharma@gmail.com,69,Absent,0,5.63,1,3,48.58,48.19,Not Placed
90000961,Amit Sharma,CSIT,amit.sharma@gmail.com,93,Present,47.64,5.96,3,4,82.68,85.99,Placed
90000962,Riya Kumar,DS,riya.kumar@gmail.com,98,Absent,0,6.15,0,1,76.27,70.27,Placed
90000963,Pooja Jain,AIML,pooja.jain@gmail.com,79,Absent,0,8.1,0,5,84.6,47.95,Placed
90000964,Vikram Das,CSE,vikram.das@gmail.com,66,Present,55.41,7.68,0,5,50.51,73.14,Not Placed
90000965,Sneha Yadav,CSE,sneha.yadav@gmail.com,60,Present,79.11,6.22,1,4,58.2,73.1,Not Placed
90000966,Riya Mehta,IT,riya.mehta@gmail.com,80,Absent,0,6.47,3,2,73.8,42.25,Placed
90000967,Neha Mehta,CSIT,neha.mehta@gmail.com,95,Present,51.64,6.59,3,4,85.38,44.49,Not Placed
90000968,Anjali Mehta,CSE,anjali.mehta@gmail.com,75,Absent,0,7.62,1,2,63.68,73.71,Not Placed
90000969,Pooja Sharma,AIML,pooja.sharma@gmail.com,70,Absent,0,7.93,0,4,45.15,75.71,Placed
90000970,Karan Mehta,IT,karan.mehta@gmail.com,90,Present,55.73,7.98,0,5,76.77,81.95,Not Placed
90000971,Riya Singh,IT,riya.singh@gmail.com,99,Present,83.96,7.13,2,3,78.64,45.43,Placed
90000972,Pooja Singh,AIML,pooja.singh@gmail.com,96,Present,50.21,5.67,1,1,54.36,70.85,Not Placed
90000973,Neha Patel,IT,neha.patel@gmail.com,87,Present,69.32,5.92,2,5,79.46,86.43,Placed
90000974,Amit Sharma,DS,amit.sharma@gmail.com,70,Absent,0,9.16,2,5,56.25,50.67,Not Placed
90000975,Arjun Singh,CSE,arjun.singh@gmail.com,70,Absent,0,7.36,2,2,49.71,46.09,Placed
90000976,Rahul Singh,DS,rahul.singh@gmail.com,96,Absent,0,8.36,1,2,50.38,77.42,Placed
90000977,Amit Gupta,CSE,amit.gupta@gmail.com,71,Present,56.71,6.39,0,1,64.33,55.19,Not Placed
90000978,Anjali Patel,CSE,anjali.patel@gmail.com,77,Present,88.55,9.19,1,4,74.46,73.76,Not Placed
90000979,Rahul Verma,CSE,rahul.verma@gmail.com,71,Present,87.76,6.23,3,1,43.44,67.91,Not Placed
90000980,Sneha Yadav,CSIT,sneha.yadav@gmail.com,84,Absent,0,6.81,2,4,63.72,77.14,Not Placed
90000981,Rahul Sharma,DS,rahul.sharma@gmail.com,64,Absent,0,7.75,2,5,88.78,82.45,Not Placed
90000982,Vikram Jain,AIML,vikram.jain@gmail.com,74,Absent,0,7.52,2,3,79.66,56.21,Not Placed
90000983,Vikram Das,CSE,vikram.das@gmail.com,81,Present,76.32,7.44,2,2,52.93,71.09,Not Placed
90000984,Vikram Singh,CSIT,vikram.singh@gmail.com,78,Present,79.16,8.15,1,3,85.75,44.6,Placed
90000985,Riya Singh,DS,riya.singh@gmail.com,82,Present,86.59,8.94,3,5,82.47,46.17,Not Placed
90000986,Vikram Sharma,CSIT,vikram.sharma@gmail.com,94,Present,53.65,7.47,0,2,65.31,53.91,Not Placed
90000987,Amit Jain,CSIT,amit.jain@gmail.com,81,Present,72.42,8.63,3,5,43.8,57.02,Placed
90000988,Riya Das,CSIT,riya.das@gmail.com,67,Absent,0,6.77,2,2,84.59,62.48,Placed
90000989,Rahul Gupta,CSIT,rahul.gupta@gmail.com,88,Present,81.97,9.35,0,4,59.2,73.04,Not Placed
90000990,Neha Das,CSIT,neha.das@gmail.com,78,Present,41.19,8.78,1,2,68.04,78.77,Placed
90000991,Vikram Singh,AIML,vikram.singh@gmail.com,78,Present,76.67,9.06,0,3,61.59,62.23,Placed
90000992,Karan Kumar,CSE,karan.kumar@gmail.com,71,Absent,0,7.96,2,2,59.74,57.71,Placed
90000993,Amit Singh,DS,amit.singh@gmail.com,71,Absent,0,7.5,0,2,66.8,68.81,Placed
90000994,Neha Sharma,CSE,neha.sharma@gmail.com,65,Present,73.71,8.43,0,1,55.34,47.33,Not Placed
90000995,Amit Yadav,CSE,amit.yadav@gmail.com,89,Absent,0,5.86,2,4,40.09,55.34,Placed
90000996,Sneha Jain,CSIT,sneha.jain@gmail.com,65,Absent,0,8.81,3,2,40.66,88.26,Not Placed
90000997,Rahul Patel,IT,rahul.patel@gmail.com,75,Present,46.78,6.8,3,3,89.82,75.4,Not Placed
90000998,Arjun Das,IT,arjun.das@gmail.com,64,Absent,0,7.72,2,3,54.53,59.14,Not Placed
90000999,Pooja Gupta,AIML,pooja.gupta@gmail.com,72,Absent,0,9.4,2,4,93.23,73.02,Not Placed
90001000,Neha Mehta,CSIT,neha.mehta@gmail.com,85,Present,71.54,7.35,0,2,62.21,52.23,Not Placed
90001001,Karan Das,DS,karan.das@gmail.com,93,Present,92.51,7.65,3,3,59.65,51.62,Placed
90001002,Karan Gupta,DS,karan.gupta@gmail.com,60,Absent,0,7.53,3,2,77.62,54.78,Placed
90001003,Anjali Singh,CSE,anjali.singh@gmail.com,97,Present,49.22,8.93,1,4,94.08,50.01,Not Placed
90001004,Riya Sharma,DS,riya.sharma@gmail.com,72,Present,84.92,9.1,0,2,48.48,88.47,Not Placed
90001005,Neha Das,DS,neha.das@gmail.com,77,Present,62.26,5.94,3,3,51.08,44.41,Not Placed
90001006,Vikram Singh,IT,vikram.singh@gmail.com,98,Absent,0,6.08,0,2,63.8,90.36,Placed
90001007,Anjali Jain,DS,anjali.jain@gmail.com,94,Absent,0,8.92,1,1,91.39,55.68,Placed
90001008,Vikram Das,AIML,vikram.das@gmail.com,98,Absent,0,8.55,2,5,90,41.4,Not Placed
90001009,Rahul Verma,CSIT,rahul.verma@gmail.com,76,Absent,0,5.78,2,1,47.01,83.43,Not Placed
90001010,Riya Yadav,IT,riya.yadav@gmail.com,79,Absent,0,8.44,3,3,87.24,68.38,Not Placed
90001011,Vikram Patel,DS,vikram.patel@gmail.com,98,Present,94.09,7.2,3,4,71.28,64.19,Placed
90001012,Neha Singh,DS,neha.singh@gmail.com,68,Absent,0,9,1,3,65.75,56.52,Not Placed
90001013,Riya Sharma,CSIT,riya.sharma@gmail.com,76,Present,42.48,7.81,0,4,59.88,45.12,Placed
90001014,Riya Verma,DS,riya.verma@gmail.com,80,Absent,0,6.98,0,2,89.48,66.68,Placed
90001015,Riya Sharma,CSIT,riya.sharma@gmail.com,96,Absent,0,7.44,2,2,64.35,68.34,Not Placed
90001016,Vikram Singh,CSIT,vikram.singh@gmail.com,74,Absent,0,9.43,3,3,52.95,54,Placed
90001017,Pooja Kumar,CSIT,pooja.kumar@gmail.com,91,Present,53.09,7.79,1,2,41.12,73.89,Placed
90001018,Rahul Das,CSE,rahul.das@gmail.com,66,Absent,0,7.09,0,3,67.32,68.79,Placed
90001019,Amit Patel,AIML,amit.patel@gmail.com,80,Absent,0,9.4,1,1,42.39,42.27,Placed
90001020,Anjali Gupta,IT,anjali.gupta@gmail.com,75,Absent,0,8.84,0,2,58.69,45.72,Placed
90001021,Pooja Singh,DS,pooja.singh@gmail.com,75,Absent,0,8.07,1,1,86.75,78.85,Not Placed
90001022,Sneha Jain,IT,sneha.jain@gmail.com,63,Present,67.44,7.19,1,2,76.09,49.99,Placed
90001023,Amit Singh,CSE,amit.singh@gmail.com,96,Present,83.18,8.09,3,2,83.31,83.81,Placed
90001024,Amit Verma,DS,amit.verma@gmail.com,87,Present,46.9,8.21,2,3,63.48,88.27,Placed
90001025,Sneha Yadav,CSE,sneha.yadav@gmail.com,79,Absent,0,5.69,3,5,51.4,59.81,Placed
90001026,Sneha Kumar,CSE,sneha.kumar@gmail.com,71,Present,47.67,7.17,0,5,46.01,79.78,Placed
90001027,Vikram Mehta,AIML,vikram.mehta@gmail.com,82,Absent,0,5.6,0,2,73.96,47.15,Not Placed
90001028,Amit Patel,CSIT,amit.patel@gmail.com,66,Present,47.23,8.52,1,2,40.5,79.78,Placed
90001029,Neha Mehta,CSE,neha.mehta@gmail.com,76,Present,65.34,9.09,0,5,89.16,74.27,Not Placed
90001030,Anjali Gupta,DS,anjali.gupta@gmail.com,76,Absent,0,7.62,0,1,88.57,89.54,Not Placed
90001031,Neha Kumar,IT,neha.kumar@gmail.com,67,Present,74.62,7.37,2,5,64.81,83.26,Placed
90001032,Sneha Verma,DS,sneha.verma@gmail.com,82,Present,51.09,7.45,3,5,62.35,76.02,Not Placed
90001033,Neha Verma,CSE,neha.verma@gmail.com,75,Absent,0,8.42,1,1,78.14,86.15,Placed
90001034,Amit Verma,IT,amit.verma@gmail.com,74,Present,77.23,7.46,2,1,77.55,58.22,Placed
90001035,Karan Gupta,AIML,karan.gupta@gmail.com,71,Present,63.07,8.13,1,3,93.1,88.93,Placed
90001036,Pooja Patel,DS,pooja.patel@gmail.com,90,Absent,0,8.4,2,4,94.44,92.58,Not Placed
90001037,Karan Kumar,CSE,karan.kumar@gmail.com,92,Absent,0,6.57,2,5,73.3,76.65,Placed
90001038,Sneha Patel,CSIT,sneha.patel@gmail.com,93,Absent,0,9.46,0,4,86.62,92.73,Not Placed
90001039,Amit Sharma,AIML,amit.sharma@gmail.com,65,Present,75.53,8.68,0,5,83.18,48.84,Not Placed
90001040,Karan Jain,AIML,karan.jain@gmail.com,85,Present,49.67,8.58,2,3,77.53,79.48,Placed
90001041,Pooja Patel,DS,pooja.patel@gmail.com,65,Absent,0,6.98,1,4,53.63,75.01,Placed
90001042,Karan Yadav,CSIT,karan.yadav@gmail.com,62,Absent,0,8.92,1,1,90.28,66.57,Placed
90001043,Karan Yadav,AIML,karan.yadav@gmail.com,91,Present,64.98,6.71,2,3,52.03,81.97,Not Placed
90001044,Rahul Jain,IT,rahul.jain@gmail.com,91,Absent,0,8.79,1,2,62.37,75.83,Not Placed
90001045,Neha Yadav,IT,neha.yadav@gmail.com,71,Present,42.72,9.26,2,1,40.5,78.15,Not Placed
90001046,Sneha Yadav,CSE,sneha.yadav@gmail.com,73,Present,78.5,7.89,3,5,62.08,90.76,Not Placed
90001047,Rahul Jain,AIML,rahul.jain@gmail.com,68,Present,57.13,6.07,3,4,64.61,52.9,Placed
90001048,Rahul Patel,CSIT,rahul.patel@gmail.com,78,Present,75.37,8.21,2,1,78.81,41.27,Not Placed
90001049,Rahul Das,AIML,rahul.das@gmail.com,86,Present,50.39,6.61,1,5,58.92,65.69,Not Placed
90001050,Neha Yadav,AIML,neha.yadav@gmail.com,68,Present,91.91,8.7,1,4,89.72,74.92,Placed
90001051,Riya Yadav,DS,riya.yadav@gmail.com,87,Present,87.5,5.64,1,2,69.35,67.59,Placed
90001052,Sneha Yadav,CSE,sneha.yadav@gmail.com,88,Present,72.37,5.51,1,1,67.81,44.75,Placed
90001053,Amit Patel,CSIT,amit.patel@gmail.com,83,Absent,0,6.62,3,2,52.24,42,Placed
90001054,Amit Mehta,CSE,amit.mehta@gmail.com,63,Present,70.51,8.74,1,1,41.43,44.7,Placed
90001055,Rahul Sharma,CSIT,rahul.sharma@gmail.com,82,Present,71.31,8.47,0,5,79.94,77.15,Not Placed
90001056,Arjun Gupta,AIML,arjun.gupta@gmail.com,80,Present,62.73,8.76,3,1,93.32,64.68,Not Placed
90001057,Rahul Singh,AIML,rahul.singh@gmail.com,73,Present,46.31,7.7,2,5,55.5,46.69,Placed
90001058,Vikram Patel,AIML,vikram.patel@gmail.com,63,Present,94.39,5.54,0,1,72.41,58.08,Placed
90001059,Amit Verma,IT,amit.verma@gmail.com,88,Absent,0,6.42,3,5,70.84,82.39,Not Placed
90001060,Pooja Yadav,IT,pooja.yadav@gmail.com,70,Present,49.84,9.01,2,3,69.81,57.72,Not Placed
90001061,Amit Verma,DS,amit.verma@gmail.com,94,Present,83.82,8.29,2,3,72.96,49,Not Placed
90001062,Neha Yadav,DS,neha.yadav@gmail.com,63,Absent,0,6.03,2,4,90.17,72.78,Not Placed
90001063,Pooja Jain,IT,pooja.jain@gmail.com,96,Present,90.51,5.93,1,1,54.8,46.38,Placed
90001064,Pooja Verma,CSIT,pooja.verma@gmail.com,92,Absent,0,6.59,0,3,58.95,41.84,Placed
90001065,Neha Patel,CSE,neha.patel@gmail.com,66,Absent,0,7.28,0,1,53.37,67.01,Not Placed
90001066,Neha Yadav,AIML,neha.yadav@gmail.com,64,Present,42.13,8.69,3,4,71.33,54.16,Placed
90001067,Neha Gupta,CSIT,neha.gupta@gmail.com,87,Present,62.1,6.74,1,1,64.12,48.61,Not Placed
90001068,Amit Singh,IT,amit.singh@gmail.com,70,Present,79.61,6.54,2,1,52.82,74.84,Placed
90001069,Neha Jain,CSIT,neha.jain@gmail.com,79,Absent,0,7.58,3,5,77,59.07,Placed
90001070,Rahul Das,CSE,rahul.das@gmail.com,92,Absent,0,5.52,2,2,57.67,83.07,Placed
90001071,Rahul Patel,DS,rahul.patel@gmail.com,81,Absent,0,8.36,0,1,63.59,69.09,Not Placed
90001072,Arjun Das,CSIT,arjun.das@gmail.com,83,Present,67.11,5.9,2,3,69.79,91.29,Not Placed
90001073,Amit Jain,AIML,amit.jain@gmail.com,66,Present,53.94,5.51,0,3,87.49,48.42,Placed
90001074,Amit Mehta,IT,amit.mehta@gmail.com,94,Present,69.3,8.92,2,3,62.86,57.63,Placed
90001075,Arjun Gupta,CSE,arjun.gupta@gmail.com,97,Present,79.18,7.58,3,1,42.57,53.17,Placed
90001076,Anjali Kumar,AIML,anjali.kumar@gmail.com,89,Absent,0,8.78,1,4,74.58,84.31,Not Placed
90001077,Arjun Mehta,CSE,arjun.mehta@gmail.com,83,Absent,0,5.86,0,3,61.88,60.34,Not Placed
90001078,Arjun Singh,IT,arjun.singh@gmail.com,97,Present,50.08,8.61,0,2,69.65,44.43,Not Placed
90001079,Karan Das,DS,karan.das@gmail.com,67,Absent,0,8.72,0,3,67.1,71.04,Not Placed
90001080,Anjali Jain,AIML,anjali.jain@gmail.com,89,Present,92.18,8.54,0,4,52.11,93.12,Not Placed
90001081,Vikram Kumar,CSE,vikram.kumar@gmail.com,77,Present,47.72,7.23,0,5,72.91,77.75,Not Placed
90001082,Rahul Patel,CSIT,rahul.patel@gmail.com,76,Absent,0,6.79,0,5,92.08,60.7,Placed
90001083,Riya Kumar,AIML,riya.kumar@gmail.com,90,Absent,0,6.86,1,2,48.17,59.77,Placed
90001084,Riya Das,CSIT,riya.das@gmail.com,96,Present,86.95,8.12,3,2,52.43,67.34,Not Placed
90001085,Rahul Yadav,AIML,rahul.yadav@gmail.com,63,Present,61.17,5.64,0,1,57.28,46.34,Not Placed
90001086,Riya Das,CSIT,riya.das@gmail.com,61,Absent,0,9.25,3,2,89.61,79.63,Placed
90001087,Rahul Yadav,AIML,rahul.yadav@gmail.com,87,Present,84.56,8.92,3,2,42.74,69.96,Placed
90001088,Arjun Sharma,IT,arjun.sharma@gmail.com,71,Present,48.95,7.62,2,5,64.75,94.11,Placed
90001089,Neha Jain,CSIT,neha.jain@gmail.com,66,Present,94.74,7.75,0,1,75.31,46.5,Placed
90001090,Anjali Yadav,AIML,anjali.yadav@gmail.com,96,Present,40.52,6.26,2,2,54.7,78.43,Not Placed
90001091,Amit Das,DS,amit.das@gmail.com,96,Present,68.02,6.36,2,1,52.89,43.99,Placed
90001092,Neha Jain,IT,neha.jain@gmail.com,93,Absent,0,8.78,1,3,58.67,60.8,Placed
90001093,Neha Patel,AIML,neha.patel@gmail.com,91,Absent,0,8.9,3,3,91.32,71.04,Placed
90001094,Neha Patel,DS,neha.patel@gmail.com,92,Absent,0,6.24,2,4,76.47,75.18,Placed
90001095,Riya Das,IT,riya.das@gmail.com,83,Present,70.79,8.58,3,3,79.94,89.62,Not Placed
90001096,Anjali Yadav,IT,anjali.yadav@gmail.com,65,Absent,0,8.9,2,5,47.86,93.64,Not Placed
90001097,Arjun Verma,CSIT,arjun.verma@gmail.com,65,Present,68.38,7.85,2,1,74.37,63.6,Placed
90001098,Arjun Gupta,CSIT,arjun.gupta@gmail.com,71,Present,72.47,8.63,1,4,87.71,65.01,Placed
90001099,Rahul Kumar,IT,rahul.kumar@gmail.com,66,Present,80.81,8.92,2,5,54.8,94.59,Placed
90001100,Riya Yadav,CSE,riya.yadav@gmail.com,94,Absent,0,6.1,1,1,49.24,64.37,Placed
90001101,Anjali Kumar,CSE,anjali.kumar@gmail.com,97,Absent,0,5.79,0,3,42.68,62.71,Placed
90001102,Pooja Singh,CSIT,pooja.singh@gmail.com,80,Present,89.69,8.77,2,3,49.93,44.57,Placed
90001103,Arjun Patel,CSE,arjun.patel@gmail.com,60,Absent,0,5.52,3,4,93.58,52.59,Placed
90001104,Riya Gupta,CSE,riya.gupta@gmail.com,74,Present,67.59,5.77,2,4,70.51,72.9,Not Placed
90001105,Arjun Patel,CSIT,arjun.patel@gmail.com,91,Absent,0,7.71,2,4,81.29,89.57,Placed
90001106,Amit Verma,CSE,amit.verma@gmail.com,92,Present,54.72,5.74,0,5,48.6,45.47,Not Placed
90001107,Riya Sharma,CSE,riya.sharma@gmail.com,98,Present,74.83,7.41,1,1,68.47,51.6,Not Placed
90001108,Karan Sharma,IT,karan.sharma@gmail.com,76,Present,93.99,7.36,0,3,77.29,72.35,Placed
90001109,Amit Mehta,AIML,amit.mehta@gmail.com,62,Present,72.02,5.76,3,5,76.26,51.6,Not Placed
90001110,Karan Kumar,AIML,karan.kumar@gmail.com,64,Absent,0,7.09,3,3,66.73,59.49,Placed
90001111,Pooja Singh,CSIT,pooja.singh@gmail.com,89,Absent,0,8.27,1,3,56.78,55.58,Placed
90001112,Amit Yadav,DS,amit.yadav@gmail.com,77,Present,50.85,6.27,2,4,69.07,46.4,Not Placed
90001113,Rahul Singh,CSE,rahul.singh@gmail.com,85,Present,66.73,7.7,1,3,84.99,60.88,Not Placed
90001114,Neha Das,CSIT,neha.das@gmail.com,82,Present,94.36,5.57,3,3,50.73,66.71,Placed
90001115,Rahul Jain,DS,rahul.jain@gmail.com,80,Present,42.63,5.91,3,2,62.86,94.37,Placed
90001116,Neha Singh,DS,neha.singh@gmail.com,98,Absent,0,7.57,0,3,48.77,67.33,Placed
90001117,Anjali Verma,CSIT,anjali.verma@gmail.com,96,Absent,0,6.54,1,1,89.32,89.74,Placed
90001118,Amit Das,DS,amit.das@gmail.com,75,Present,45.02,8.43,1,5,86.81,58.15,Not Placed
90001119,Amit Patel,DS,amit.patel@gmail.com,72,Absent,0,9.46,1,3,41.98,54.33,Not Placed
90001120,Karan Yadav,AIML,karan.yadav@gmail.com,91,Absent,0,7.95,2,3,44.66,55,Placed
90001121,Amit Singh,CSIT,amit.singh@gmail.com,73,Absent,0,6.7,0,1,63.16,60.28,Placed
90001122,Anjali Singh,CSIT,anjali.singh@gmail.com,63,Absent,0,7.83,0,2,54.73,92.83,Not Placed
90001123,Karan Mehta,IT,karan.mehta@gmail.com,82,Present,84.96,7.39,3,1,61.25,79.51,Placed
90001124,Karan Patel,AIML,karan.patel@gmail.com,96,Absent,0,9.11,3,2,94.56,40.01,Not Placed
90001125,Arjun Patel,IT,arjun.patel@gmail.com,77,Absent,0,6.56,0,2,44.07,81.31,Not Placed
90001126,Vikram Sharma,CSE,vikram.sharma@gmail.com,71,Absent,0,8.09,2,1,81.91,40.56,Placed
90001127,Arjun Jain,AIML,arjun.jain@gmail.com,86,Absent,0,8.98,3,3,75.07,52.98,Not Placed
90001128,Anjali Sharma,AIML,anjali.sharma@gmail.com,72,Absent,0,7.86,2,3,83.43,93.05,Not Placed
90001129,Pooja Gupta,CSIT,pooja.gupta@gmail.com,94,Present,57.22,9.37,1,1,61,74.45,Not Placed
90001130,Sneha Mehta,CSIT,sneha.mehta@gmail.com,61,Absent,0,9.31,3,3,92.28,80.41,Not Placed
90001131,Sneha Singh,CSIT,sneha.singh@gmail.com,84,Present,40.69,8.25,2,5,53.77,61.49,Not Placed
90001132,Neha Gupta,AIML,neha.gupta@gmail.com,60,Present,77.13,6.06,1,2,60.88,94.04,Not Placed
90001133,Amit Sharma,CSE,amit.sharma@gmail.com,75,Present,44.09,7.31,3,4,75.49,68.41,Not Placed
90001134,Rahul Gupta,DS,rahul.gupta@gmail.com,77,Present,63.32,5.55,2,5,84.5,50.64,Placed
90001135,Arjun Gupta,CSE,arjun.gupta@gmail.com,64,Present,67.14,6.62,1,2,47.02,47.36,Not Placed
90001136,Karan Kumar,CSIT,karan.kumar@gmail.com,82,Absent,0,7.84,2,5,53.21,67.36,Not Placed
90001137,Arjun Patel,DS,arjun.patel@gmail.com,86,Absent,0,6.12,0,1,42.62,66.39,Not Placed
90001138,Neha Yadav,CSIT,neha.yadav@gmail.com,95,Absent,0,7.39,3,4,84.99,53.32,Placed
90001139,Arjun Yadav,DS,arjun.yadav@gmail.com,89,Present,59.27,8.56,2,3,59.98,92.95,Placed
90001140,Amit Gupta,CSIT,amit.gupta@gmail.com,71,Absent,0,9.12,0,3,58.38,49.24,Placed
90001141,Rahul Patel,CSE,rahul.patel@gmail.com,75,Present,56.06,5.57,3,2,71.09,44.3,Not Placed
90001142,Pooja Patel,DS,pooja.patel@gmail.com,61,Present,58.64,6.01,2,5,72.57,46.38,Placed
90001143,Karan Kumar,DS,karan.kumar@gmail.com,75,Present,70.68,7.42,3,5,71.08,47.21,Placed
90001144,Neha Patel,AIML,neha.patel@gmail.com,93,Present,49.26,7.62,2,1,52.19,88.4,Placed
90001145,Amit Mehta,CSE,amit.mehta@gmail.com,87,Absent,0,9.34,3,4,68.31,60.61,Placed
90001146,Karan Singh,CSIT,karan.singh@gmail.com,95,Absent,0,9.09,3,3,83.56,93.46,Placed
90001147,Rahul Gupta,CSE,rahul.gupta@gmail.com,96,Absent,0,7.15,0,3,79.94,40.74,Not Placed
90001148,Rahul Yadav,DS,rahul.yadav@gmail.com,84,Present,42.81,6.29,2,5,94.76,41.93,Placed
90001149,Neha Mehta,AIML,neha.mehta@gmail.com,91,Present,63.25,6.3,1,1,94.35,52.83,Placed
90001150,Rahul Singh,CSE,rahul.singh@gmail.com,62,Present,58.01,6.96,3,4,44.14,63.52,Placed
90001151,Rahul Verma,CSIT,rahul.verma@gmail.com,86,Present,56.52,6.62,0,3,92.45,65.91,Not Placed
90001152,Arjun Patel,DS,arjun.patel@gmail.com,65,Present,70.02,5.76,2,3,88.66,46.15,Placed
90001153,Anjali Sharma,IT,anjali.sharma@gmail.com,85,Present,81.35,8.96,3,5,44.54,86.78,Placed
90001154,Neha Kumar,IT,neha.kumar@gmail.com,61,Present,86.71,9.13,1,3,93.59,58.19,Placed
90001155,Anjali Verma,CSIT,anjali.verma@gmail.com,75,Present,67.55,5.61,3,3,42.89,55.63,Placed
90001156,Arjun Yadav,CSIT,arjun.yadav@gmail.com,66,Absent,0,9.04,2,1,44.32,78.27,Placed
90001157,Arjun Das,AIML,arjun.das@gmail.com,73,Present,43.06,7.92,3,1,63.6,87.51,Not Placed
90001158,Pooja Yadav,CSE,pooja.yadav@gmail.com,72,Absent,0,5.86,0,2,48.38,84.76,Placed
90001159,Karan Yadav,AIML,karan.yadav@gmail.com,71,Present,49.35,6.11,0,4,80.24,46.13,Placed
90001160,Vikram Patel,CSIT,vikram.patel@gmail.com,60,Absent,0,8.92,0,4,54.04,90,Not Placed
90001161,Amit Mehta,DS,amit.mehta@gmail.com,98,Present,42.66,6.64,3,4,59.64,48,Placed
90001162,Amit Sharma,DS,amit.sharma@gmail.com,77,Absent,0,6.81,2,2,58.82,41.04,Placed
90001163,Amit Patel,AIML,amit.patel@gmail.com,71,Absent,0,8.85,2,1,68.58,76.46,Placed
90001164,Neha Kumar,CSIT,neha.kumar@gmail.com,86,Present,87.52,8.18,3,4,58.97,93.78,Placed
90001165,Neha Verma,AIML,neha.verma@gmail.com,89,Present,44.46,7.64,3,5,50.8,78,Placed
90001166,Neha Singh,DS,neha.singh@gmail.com,67,Present,89.33,6.42,3,1,40.63,66.28,Placed
90001167,Arjun Verma,CSIT,arjun.verma@gmail.com,98,Absent,0,8.7,1,1,89.91,80.76,Placed
90001168,Neha Kumar,CSIT,neha.kumar@gmail.com,88,Absent,0,7.54,0,1,44.74,94.53,Placed
90001169,Amit Jain,CSIT,amit.jain@gmail.com,88,Absent,0,6.79,2,4,78.03,92.03,Not Placed
90001170,Amit Mehta,AIML,amit.mehta@gmail.com,66,Present,67.66,6.89,0,1,53.27,59.39,Not Placed
90001171,Karan Jain,DS,karan.jain@gmail.com,78,Absent,0,8.53,3,1,56.99,43.48,Placed
90001172,Anjali Kumar,IT,anjali.kumar@gmail.com,98,Present,67.52,9.09,1,2,56.79,78.56,Not Placed
90001173,Anjali Yadav,DS,anjali.yadav@gmail.com,81,Absent,0,7.39,3,1,61.17,50.44,Placed
90001174,Riya Yadav,CSE,riya.yadav@gmail.com,89,Absent,0,8.65,1,2,77.37,45.64,Placed
90001175,Vikram Kumar,AIML,vikram.kumar@gmail.com,79,Present,94.56,6.04,0,3,45.12,42.1,Placed
90001176,Pooja Das,CSIT,pooja.das@gmail.com,94,Absent,0,6.91,3,2,75.2,43.5,Not Placed
90001177,Karan Das,AIML,karan.das@gmail.com,84,Absent,0,5.96,1,3,82.31,46.24,Not Placed
90001178,Riya Singh,IT,riya.singh@gmail.com,73,Absent,0,9.48,2,2,78.03,79.78,Placed
90001179,Amit Yadav,AIML,amit.yadav@gmail.com,78,Absent,0,6.18,2,4,72.8,89.3,Placed
90001180,Neha Patel,IT,neha.patel@gmail.com,73,Present,53.06,6.53,1,4,87.17,94.77,Not Placed
90001181,Anjali Kumar,CSIT,anjali.kumar@gmail.com,61,Present,45.79,6.08,2,3,40.24,56.41,Placed
90001182,Anjali Patel,AIML,anjali.patel@gmail.com,89,Present,91.7,7.34,3,1,85.73,72.13,Not Placed
90001183,Neha Verma,CSIT,neha.verma@gmail.com,71,Absent,0,6.91,3,5,62.36,60.68,Placed
90001184,Arjun Patel,CSIT,arjun.patel@gmail.com,69,Present,94.87,6.67,2,5,63.68,49.54,Not Placed
